"Department of Labor (DOL) Research Inventory
ETA,"Jobs for Veterans Act (JVA) Priority of Service (POS) Provision Evaluation:  This study is an action item ETA identified in response to the recommendations the GAO made in report number GAO-06-176.  An understanding of the dynamic effects of these changes and their impact on job-seekers and employers is needed in order to formulate future research and policy.  The project tasks and activities conducted under this study are focusing on assessing the extent to which POS requirements under JVA are being met, with a particular focus on implementation of POS at the state and local levels.  The contractor has visited 1 local site (One-Stop Career Centers) in each of 7 states, as well as conducted interviews at the state level.  
",Underway,Jul-07,,No,Capital Research Corporation,"$500,000",Forthcoming,,,
ETA,"Military Spouse Career Advancement Account (CAA) Demonstration Evaluation:  This contract is an examination of individual project and overall grant program objectives and documentation of project activities. A comprehensive process analysis that addresses topics such as: how CAAs were implemented and operated; the services provided by state/local staff to assist the individual in making an informed choice about CAAs; the types of expenditures (e.g., intensive, training) and training choices made through the CAAs; descriptions of participants? acceptance rates, employment rates, retention rates; etc.",Underway,Oct-07,,No,"Mathematica Policy Research, Inc.","$499,585 ",Forthcoming,,,
ETA,"Evaluation of Collaborative Online Workforce and Education Training Portal Demonstration:  This evaluation is designed to examine the demonstration on a number of qualitative and quantitative research questions including: Are online portals effective in connecting adult students with online certificate and degree programs?  What are the experiences of students in these online environments? What are best practices that emerge from the pilot programs that can inform other programs?  Do these programs make a quantifiable difference in adult student?s life? (Are those who participated in these programs more likely to complete programs? more employable? Do they find jobs at higher wages? Do they go on to further education?)  How do the partner agencies in each of the programs collaborate?  
",Underway,Jun-08,,No,Rutgers University,"$300,000",Forthcoming,,,
ETA,"Evaluation of Mentoring, Educational, and Employment Strategies to Improve Academic, Social, and Career Pathway Outcomes in Persistently Dangerous Schools:  This is an implementation evaluation designed to examine strategies aimed at reducing violence in persistently dangerous schools through a combination of mentoring, education, employment, case management, and violence prevention activities.  The evaluation will describe the models and processes planned and implemented, the resulting outcomes, and assess grantees' linkages with partners.", Underway,Jul-08,,No,Social Policy Research Associates,"$500,000",Forthcoming,,,
ETA,"Evaluation of Community-Based Job Training Grants:  This evaluation will document the key differences and similarities across Community Based Job Training grantees' approaches to strengthening the role of community colleges in promoting the U.S. workforce's full potential.  To accomplish this, the evaluation will examine the design, implementation, and outcomes of each grantee.  The evaluation will also provide information about the feasibility of conducting a net impact evaluation. ", Underway,Jul-08,12/9/2009,No,Urban Institute,"$500,000",Characteristics of the Community-Based Job Training Grant (CBJTG) Program - Interim Report,,,
ETA,"Evaluation of the Young Parents Demonstration Grants:  This is an implementation evaluation designed to examine the Young Parents Demonstration grantees' initial period of performance.  Specifically, the evaluation will examine key issues regarding implementation and operation of programs to address the employment and training needs of young parents and measure the impact of various grantees ""bump-up"" treatments on immediate outcomes.", Underway,Jul-08,,Yes,Urban Institute,"$500,000",Forthcoming,,,
ETA,"Workforce Investment Act (WIA) Gold Standard Evaluation:  The evaluation will provide net-impacts on employment, retention and earnings and benefit-cost analyses of WIA overall and by funding stream (Youth, Adult, and Dislocated Worker programs).  Within the funding streams, the evaluation will examine net impact by service level (core, intensive, and training) and by subgroups.  At a minimum, subgroups will include age groups (minimum of three per funding stream), race/ethnicity, gender and veteran status.  This evaluation involves comparing the outcomes of WIA participants to the outcomes of similar individuals randomly assigned to a control group.  ",Underway,Jun-08,,No,Mathematica Policy Research,"$22,951,040 ",Forthcoming,,,
ETA,"Evaluation of the Performance-Based Job Training and Education Demonstration Project:  The evaluation will examine the performance-based job training, education, re-entry and job finding services for low-income, ex-offenders, and individuals at-risk of court or gang involvement provided by the community-based organization, Twin Cities RISE! (TCR!), in the communities of Minneapolis and St. Paul, MN.  Coffey will conduct a process analysis of program implementation and an examination of project participant outcomes for TCR! services funded by the ETA grants for a total of $600,000 and an earmark provided to TCR! by the Chicago/Region V in the amount of $248,000.  ",Underway,Aug-08,,No,"Coffey Consulting, LLC","$200,000 ",Forthcoming,,,
ETA,"Evaluation of Newark Replication of the Prisoner Re-entry Initiative (PRI):  The evaluation will examine the implementation and results of a replication of the PRI model in Newark, NJ, including the use of mentors and the provision of employment-related services.",Underway ,Sep-08,,No,Social Policy Research Associates,"$400,000",Forthcoming,,,
ETA,"Evaluation of the Technology-Based Learning (TBL) Grants: This evaluation is designed to examine the Technology-Based Learning grants as they seek to support models of TBL to stimulate new and innovative uses of technology for training the workforce in the skills demanded by their regional economies and high-growth/high-demand industries and occupations.  An examination of the extent to which both individual project and the overall grant program objectives were achieved will be incorporated into the evaluation, along with the documentation of the project activities undertaken for possible replication.",Underway,Jul-08,,No,Social Policy Research,"$500,000",Forthcoming,,,
ETA,"Evaluation of the Science, Technology, Engineering, and Mathematics (STEM) Initiative:  The STEM Initiative will expand and align current and new STEM workforce education and training strategies, activities, and resources in One Stop Career Centers to promote, attract, and prepare disadvantaged youth and dislocated workers for STEM careers, while simultaneously enhancing the competitive position of local and regional employers. The evaluation will examine the STEM grantees? initial period of performance.  Specifically, the evaluation will study key issues regarding the implementation and operation of programs and services, strategic partnerships, and the outputs resulting from the grant projects.",Underway,"June, 2009",,No,Social Policy Research,"$421,652 ",Forthcoming,,,
ETA,"Evaluation of the Aging Worker Initiative:  This evaluation will examine the implementation of ten grants to assist aging workers in upgrading skills and finding employment.    The evaluation will look at data collected by grantees, who will be required to provide detailed data on participant characteristics.  ",Underway,Jun-09,,No ,Social Policy Research Associates ,"$563,563",Forthcoming,,,
ETA,A Review of State Workforce Development and Unemployment Insurance Policy Responses to the Current Economic Recession and the American Recovery and Reinvestment Act (The Recovery Act):  States face a range of policy and fiscal challenges as they try to meet the demands of the current severe economic recession and implement the recently enacted American Recovery and Reinvestment Act of 2009.  This project will examine the types of policy actions states take in their workforce development and unemployment insurance systems to meet the challenges of the recession and implementation of the economic stimulus legislation.   ,Underway,Jul-09,,No,Center for Employment Security Education & Research,"$1,500,000 ",Forthcoming,,,
ETA,"Evaluation of the Summer Youth Program under the American Recovery and Reinvestment Act (ARRA).  An implementation study that examines the infusion of ARRA funds into programs for youth.  The study utilizes a selected sample of local workforce investment areas and will look across various data sources to provide complete detailed descriptions of each site?s plans, goals, implementation, and staffing activities for administering the infusion of ARRA funds into each site?s programs; comparison of how sites? programs differed between their ARRA-enhanced program versus their typical program; the program?s partnerships and collaborations, including business relationships; marketing and recruitment efforts; services that were offered and received by participants, including supportive services; procedures for managing and tracking participant information and outcomes; and participants? experiences.  ",Underway,Jun-09,,No,"Mathematica Policy Research, Inc.","$499,977",Forthcoming,,,
ETA,"Evaluation of the Entrepreneurship Opportunities for Dislocated Workers Demonstration. ETA is conducting a random-assignment evaluation of four grants under the new Project GATE (Growing America Through Entrepreneurship) II in Minnesota, Virginia, North Carolina, and Alabama.  The evaluation is examining Project GATE II?s impacts on participants? post-program self-employment and labor market outcomes by comparing outcomes of Project GATE II participants to the outcomes of randomly-assigned individuals who did not receive Project GATE II services",Underway,Jun-09,,No,IMPAQ International,"$1,500,000",Forthcoming,,,
ETA,"A Effectiveness Assessment and Cost-Benefit Analysis of Registered Apprenticeship:  An evaluation of Federally- and State-administered apprenticeship programs, including how apprenticeship programs partner with the public workforce system to further Recovery Act-funded activities.  Key evaluation goals are:  1) to identify the near and long-term economic benefits of apprenticeship for the apprentice, the employer and the public ? and the effect of the Recovery Act on the same;2) to assess the differences in measured outcomes between Federally- and State-administered apprenticeship programs. 3) to gain insight on the impediments impacting and strategies to increase the recruitment, enrollment, and retention of women in Registered Apprenticeship programs, including apprenticeships in green jobs and emerging industry sectors.

",Underway,Sep-09,,No,"Mathematica Policy Research, Inc.","$550,000",Forthcoming,,,
ILAB,"Annual Trade and Development Act (TDA) Report on Efforts to Eliminate the Worst Forms of Child Labor among GSP Countries, Congressionally-mandated- This is a Congressionally mandated annual report describing the nature and extent of the worst forms of child labor, child labor laws and enforcement, and government efforts to combat child labor in over 140 U.S. trade beneficiary countries. Information is collected through desk reviews, contract research, site visits, and federal register notice responses from US embassies abroad and foreign embassies.  

This report entails in-house research of ILAB staff as well as the assistance of a contractor.  The services of the contractor includes (1) fact-checking and editing, and (2) in-country research in selected countries.", ongoing ,ongoing,ongoing,yes,ICF Macro,"This is an annual report.   Approximate cost for each year is at least $400,000.",,,,
ILAB,"Research for List of Goods Made with Child Labor and Forced Labor in Support of TVPRA 2005, Congressionally-mandated.  IRC Macro and Verite Inc. are conducting desk reviews and field-based research to collect data and descriptive information on child labor, and forced labor.  The Center for Reflection, Education, and Action and the National Academy of Sciences have contributed to the development of a standard set of practices to reduce the likelihood that producers will use child or forced labor in the production of goods.  All of these efforts have helped the Department to meet its Congressional mandate under the Trafficking Victims Protection Reauthorization Act of 2005, including publishing a list of goods that the Department has reason to believe were produced by child labor or forced labor.",ongoing,FY 2006,FY 2010,yes,"ICF Macro; Verite Inc.; Center for Reflection, Education and Action; National Academy of Sciences","Since FY06, approximate annual cost of TVPRA research has been $770,000",,,,
ILAB,"List of Products Requiring Federal Contractor Certification as to Forced/Indentured Child Labor Pursuant to Executive Order 13126. ÿEO 13126 requires the Department of Labor, in consultation with the Departments of State and Homeland Security, to publish and maintain a list of products, by country of origin, which the three Departments have a reasonable basis to believe, might have been mined, produced or manufactured by forced or indentured child labor.ÿ A list of 11 products from 2 countries was published in 2001.ÿ DOL issued an initial determination in September 2009 with proposed updates to the 2001 list, and intends to issue a final determination updating the list in 2010. ÿIRC Macro conducted field research in China to gather data for the EO 13126 list update. ÿIn addition, the ?Research for List of Goods Made with Child Labor and Forced Labor in Support of TVPRA 2005? described above is also being used as a primary basis for updating the EO 13126 list.",ongoing,ongoing,ongoing,no,ICF Macro,"$83,000 (Although not additional funding, amount obligated for TVPRA research also informs EO research)",,,,
ILAB,"Research for Trade Promotion Act (TPA) Reports on Exploitive Child Labor, Congressionally-mandated.  Reports are prepared pursuant to section 2102(c)(8) of the Trade Act of 2002 (Public Law 107-210). The Department of Labor, in consultation with the Secretary of State and the U.S. Trade Representative has been delegated the responsibility of preparing the report (67 Fed Reg. 77812). See: http://www.dol.gov/ILAB/media/reports/usfta/main.htm",ongoing,ongoing,ongoing,yes,no,n/a,,,,
ILAB,"Congressionally-mandated, Research on Child Labor in Cocoa Sector in Cote d'Ivoire and Ghana - At the request of Congress in FY2006, through a competitive bidding process, DOL awarded a three year contract to Tulane University to conduct research on the nature and extent of child labor and to assess the progress being made by industry and the governments to implement certification, monitoring, and verification systems, in the cocoa sectors of Cote d'Ivoire and Ghana.  At the request of Congress in FY2009, DOL awarded a second contract to Tulane University for one year and six months, which builds upon research undertaken by the first contract and provides for ongoing oversight and research activities through March 2011.  ",ongoing,FY 2006,ongoing,yes,Tulane University,"$5,500,000 ",,,,
ILAB,"Midterm and Final Project Evaluation Reports - OCFT carries out monitoring and oversight activities to assess the performance, effectiveness, and impact of DOL-funded technical cooperation projects to combat exploitive child labor, forced labor, and human trafficking internationally. One of the principal monitoring and oversight tools used by OCFT to ensure all project activities are covered and results are achieved in a timely manner and in compliance with U.S. regulations are project evaluations.  OCFT project evaluations consist of midterm and final evaluations.  To date, reports have been published for evaluations of projects in the following regions and countries:  Central America and the Dominican Republic, Indonesia, Nepal, Kenya, Uganda, Rwanda, and Ethiopia.  ",ongoing,ongoing,ongoing,no,ICF Macro,"$1,175,000 ",,,,
ILAB,"Evaluation of ILAB's international child labor technical cooperation program.  To address findings from ILAB's 2004 PART review, ILAB decided to undergo a comprehensive evaluation of the overall impact and effectiveness of its child labor technical cooperation program.  In FY 2007, ILAB entered into an 18-month contract with WESTAT to conduct this study.  The evaluation's findings and recommendations should help ILAB increase the relevance, effectiveness, efficiency, and sustainability of its efforts.",ongoing,FY 2007,FY 2011,no,WESTAT,"$500,000",,,,
ILAB,"STAFF Research Papers. Various papers in the following topic areas: (1) trade relations and policies; international economic integration; (2) workforce training, assistance, allocation; labor force and supply; (3) comparative and country studies; (4) child labor and education; (5) international labor standards. A wide variety of methodologies, including literature reviews, theoretical analyses and econometric analyses, are used to conduct the research described in these papers.  Available papers are listed on the ILAB webpage: http://www.dol.gov/ilab/media/reports/otla/, with newer pre-published papers downloadable directly.", ongoing ,ongoing,ongoing,no,no,n/a,,,,
ILAB,"Congressionally-mandated reports, Employment Impact Review Reports required by TPA. United States Employment Impact Review Reports, prepared pursuant to section 2102(c)(5) of the Trade Act of 2002 (Public Law 107-210). The Department of Labor, in consultation with other federal agencies, has been delegated the responsibility for preparing these reports. The possible impact of a proposed free trade agreement (FTA) on employment in the United States is assessed by reviewing relevant studies, describing the changes proposed in the FTA, and by describing recent trade and employment data covering the United States.  See: http://www.dol.gov/ilab/media/reports/usfta/main.htm.  ",ongoing,ongoing,ongoing,yes,no,n/a,,,,
ILAB,"Congressionally-mandated reports, Employment Effects of the Andean Trade Preference Act (ATPA) Reports. Reports are prepared and submitted yearly to the US Congress in accordance with section 207 of the Andean Trade Preference Act.  Trade and employment data are assessed to determine if there are any notable impacts from the ATPA on U.S. employment.  See:  http://www.dol.gov/ilab/media/reports/otla/atpamain.htm.", ongoing ,ongoing,ongoing,yes,no,n/a,,,,
ILAB,"Congressionally-mandated reports, Meaningful Labor Rights Reports required by TPA. Reports are prepared pursuant to section 2102(c)(8) of the Trade Act of 2002 (Public Law 107-210).   The Department of Labor, in consultation with the Secretary of State and the U.S. Trade Representative has been delegated the responsibility of preparing reports (67 Fed Reg. 77812) describing certain labor rights (law and practice) in proposed partner countries in U.S. FTAs. The reports are prepared based on extensive review of relevant published literature, as well as review of unpublished sources obtained from the subject country. See: http://www.dol.gov/ilab/media/reports/usfta/main.htm.",ongoing,ongoing,ongoing,yes,no,n/a,,,,
ILAB,"Evaluation of the ILAB-NAS Matrix for Monitoring International Labor Standards. Pilot tested and evaluated the a matrix framework -- previously developed through ILAB funding --  for assessing country-level compliance and progress in the area of international labor standards.  The evaluation  formed a critical input to ILAB?s continuing efforts to identify valid methods for reporting on international labor standards, including a current project on ""Refining the NAS-ILAB Matrix"" (see below).   Report may be accessed:  http://www.dol.gov/ilab/media/reports/otla/.",completed,FY 2007,FY 2009,no,University of Michigan,"$199,965",Evaluation of ILAB-NAS matrix for Monitoring International Labor Standards,,,
ILAB,"Supporting ILAB?s Response to the Employment Impacts of Globalization.  ""Employment Impacts of Globalization"" This study will consider the impact of international trade in service (exports and imports) on the labor market transition of displaced workers, formerly working in the U.S. service sector.   In particular, the study will explore the impact of offshoring on the duration of unemployment spells and the re-employment wages of displaced workers.  This research is expected to provide insight into the process of and challenges associated with the re-employment of U.S. service workers, as well as the potential for service workers to transfer their skill set across occupation and industry. Data from the Displaced Workers Supplement to the CPS and the BEA data U.S. cross-border trade in services will be used.   The results of this research should, among other things, enhance our congressionally-mandated trade-agreement-related employment impact reporting.ÿ It should alsoÿinformÿlabor-related international cooperation activities, many of which flow from commitments in trade agreements.  ",ongoing,FY 2008,FY 2010,no,North Carolina State University,"$27,438",,,,
ILAB,"Supporting ILAB?s Response to the Employment Impacts of Globalization.  ""The Relationship between U.S. Trade in Service and Employment and Compensation in U.S. Service Industries"" Two related research products will be produced under this contract.  The first part considers the relationship between U.S. trade in services and labor outcomes at the national level.  Specifically it seeks to determine whether U.S. service industry employment and wages are related to growth rates in trade in services, foreign firms? participation in the industry producing the service in the United States, and U.S. firms? participation in the growth of these industries abroad.  Data from the U.S. Economic Censuses and data from the BEA will be used. The second part of this project will study the relationship between an individual U.S. firm?s employment and labor compensation (and changes in them) to changes in the firm?s own exports and imports of services, both from their foreign affiliates and other firms.  BEA data allows the researcher to link an individual firm?s exports and imports to its employment and wages. The results of this research should, among other things, enhance our congressionally-mandated trade-agreement-related employment impact
reporting.ÿ It should alsoÿinformÿlabor-related international cooperation activities, many of which flow from commitments in trade
 agreements.  ",ongoing,FY 2008,FY 2010,no,Robert Lipsey,"$48,200",,,,
ILAB,"Supporting ILAB?s Response to the Employment Impacts of Globalization.  ""Analyzing the Impact of Trade in Services on the U.S. Labor Market:  The Response of Service sector Employment to Exchange Rate Changes""  This study will use exchange rate fluctuations over the last 30 years to estimate the degree to which trade in services influences the U.S. labor market.  The key hypothesis is that if international trade is an important factor for the U.S. service sector, changes in the exchange rate should affect economic activity, and thus labor demand, in the service sector.   The researcher will examine the employment and wages responses of U.S. service establishments to exchange rate changes; he will explore the differential impacts for tradable and non-tradable service industries using a ?tradability? index (author-created).   The U.S. Census Bureau?s Longitudinal Business Dataset and Census of Service Industries will be used in this project. The results of this research should, among other things, enhance our congressionally-mandated trade-agreement-related employment impact reporting.ÿ It should alsoÿinformÿlabor-related international cooperation activities, many of which flow from commitments in trade agreements.  ",ongoing,FY 2008,FY 2010,no,J. Bradford Jensen,"$39,500",,,,
ILAB,"Refining the NAS-ILAB Matrix -- This study will refine the NAS-ILAB Matrix by systematically applying conventional
legal and compliance analysis to ensure that indicators ? for (1) freedom of association/collective bargaining; (2) discrimination and equality; and (3) acceptable conditions of work ? are simple, relevant, consistent, and systematic. This analysis will generate lists of indicators that are clear, concise, and easily applied by ILAB analysts to assess whether countries are in compliance with the key elements of trade legislation and trade agreements. The research will also analyze various strategies for prioritizing and aggregating indicators (for those three labor rights) to enable officials to reach well-grounded conclusions about whether countries have violated legislation or agreements",ongoing,FY 2009,FY 2010,no,Mark Barenberg,"$87,000",,,,
ILAB,"Trade Agreements, Labor Standards and Economic Development: This study will examine the extent to which labor standards requirements of U.S. trade agreements and trade preference programs encourage potential trade partners and beneficiary countries to improve labor standards prior to pursuing a trade agreement with the United States or applying for a U.S. trade preference program.  Additionally, it will consider when and how a developing country?s promotion of core labor standards ?freedom of association and collective bargaining in law and in practice ? is associated with increases in wages or other economic benefits for its working population.  The project will consist of three components: (1) studying basic information to document any relationships between the presence of an agreement and the presence of labor law reform, (2) an in-depth qualitative analysis of the trajectory of labor law reforms in six case study countries, and (3) the utilization of wage data to examine the relationship between labor standards and wages.",ongoing,FY 2009,FY 2010,no,University of Massachusetts,"$44,130",,,,
MSHA,"Mine Rescue

Purpose:  To analyze the viability and feasibility of current and emerging mining communication and mine rescue technologies for application in today's mining environment
Type of research study: literature review, evaluation
Unit of analysis: target groups
Methodology utilized: evaluation
Objectives: assist DOL/MSHA in the evaluation of mine communication and rescue technologies",Completed,Sep-06,,Yes,NSF,,,,,
MSHA,"Personal Protective Equipment - Study on the availability of properly fitted personal protective equipment.  

NIOSH's National Personal Protective Technology Laboratory (NPPTL) is the lead in this study with continued involvement from multiple state and federal entities.  MSHA has minimal involvement in this study.",Ongoing - estimated target date for completion of national study is 14 months; 36 months for completion of study.,Nov-06,,N/A,NIOSH/CDC/NORC,,,,,
MSHA,"Evaluation of the MSHA Alternate Case Resolution/Litigation Process

Purpose:  To evaluate and assess the Alternate Case Resolution/Litigation Process to determine whether changes to the process could achieve a higher compliance rate without litigation, reducing the time both MSHA and SOL spend litigating cases, and to perform an in-depth analysis of what factors increase the contest rate and contribute to the delay in processing citations through all stages of the administrative and adjudicative process to final disposition and payment of a civil money penalty.  ",Ongoing - completion date September 2010,Oct-09,,N/A,Eastern Research Group (ERG),,,,,
OASAM,Mine Rescue - PURPOSE:  To explore new electronic technologies for mine rescue and mine safety uses.  TYPE:  Data analysis.,Completed since Spring Update ,Sep-06,,Yes,NSF,"$300,000",,,,
OASAM,"Assess Veteran Outcomes and Service Provider Skills - As a follow-up to the Assessment of the Impact of the Jobs for Veterans Act and Workforce Investment Act on veterans' services and outcomes, a survey is planned in order to: a) determine the reasons for the lack of successful reported outcomes for c. 40% of the veterans served by One-Stops; and, b) to identify the skills required by Disabled Veterans Outreach Program (DVOP) specialists and Local Veterans' Employment Representatives (LVER) staff members to enhance their capabilities to assist veterans to achieve successful employment outcomes.",Underway,Sep-07,,No,SRA,"$299,955",,,,
OASAM,"Homeless Veterans' Reintegration Program (HVRP) Effectiveness Study - PURPOSE: The proposed study will develop and further our understanding of the traits and characteristics of programs which impact (both positively and negatively) the effectiveness and efficiency of employment and retention outcomes.  It will also provide the Center for Faith Based & Community Initiatives (CFBCI) with vital information to shape programs, policies, and priorities related to partnerships with non-profit organizations across the Department and throughout our economy and society.",Underway,Sep-07,,No                                   (In response to an OMB PART recommendation),ICF Consulting,"$384,155",,,,
OASAM,EBSA Regulatory Lookback Review - To evaluate the effects of the Employee Benefits Security Administration (EBSA) regulations.  TYPE:  Evaluation; data analysis; cost benefit analysis.,Underway,Sep-07,,No                                   (In response to an OMB PART recommendation),ICF Consulting,"$299,846",,,,
OASAM,Review of the Office of Disability Employment Policy's (ODEP) Performance Measures & Information Gathering Methods PART 2 - Continuation of 2006 project.  The 2007 PART 2 study will focus on stakeholder data collection and analysis.,Underway,Sep-07,,No                                   (In response to an OMB PART recommendation),ERG,"$299,249"
OASAM,"Assessment of the Electronic Reporting & Public Disclosure System - To determine the effectiveness of the (a) software supporting the Office of Labor-Management Standards (OLMS) electronic reporting forms, (b) digital signatures used for reporting and validation, and (c) Electronic Labor Organization Reporting System (eLORS).  Project will support an eGov (President?s Management Agenda ? Expanded Electronic Government) initiative.",Completed since Spring Update ,Sep-07,,No,ERG,"$299,938"
OASAM,Office of the Solicitor (SOL) Strategic Planning - To assist in developing performance indicators and guidance on tracking performance.,Completed since Spring Update ,Sep-07,,No,ERG,"$49,995"
OASAM,"Evaluating Strategies for Increasing Compliance in Low Wage Industries - Continuation of work described in Item # 17 (fifth year of a long-term low-wage industries evaluation project).  2007 work will emphasize: (a) identifying strategies to promote strategic enforcement on a Regional basis, and (b) using findings related to businesses? structure to predict non compliance.",Underway,Sep-07,,No,Mathematica Policy Research,"$399,428"
OASAM,"Evaluation of the Child Labor Program - To determine how, in addition to the use of statistically valid surveys, can the Wage and Hour Division (WHD) quantify the impact of its child labor education and outreach efforts?  Some specific questions include: are Civil Money Penalties effective in deterring non-compliance?  How can the Child Labor Enforcement Program be improved?",Underway,Aug-07,,No,ERG,"$399,992"
OASAM,"Business Process Analysis of the Office of Labor-Management Standards (OLMS) Manual Reports Filing and Disclosure Process - This Business Process Analysis is expected to result in recommendations to improve the report filing process by increasing the timeliness and quality of reviewed reports, which are central to OLMS, to increase transparency of reports; and for cost-effective strategies for the transition to all-electronic storage of forms.  Evaluator is expected to develop efficiency measures to capture the benefits of proposed process improvements and assist in developing a records retention schedule that complies with National Archives and Record Administration guidance.",Underway,Sep-08,,No,MPR,"$274,957"
OASAM,Dual Tracking of Federal Employees' Compensation Act (FECA) Vocational Rehabilitation and Nurse Case Management Processes - Purpose:  To examine the current Quality Case Management (QCM) nurse intervention program and Vocational Rehabilitation program and make recommendations for strengthening their integration.  The evaluation will identify structural and procedural improvements coupled with case management strategies that will more effectively move cases from QCM to Vocational Rehabilitation and result in better returns to work.,Underway,Sep-08,,No                                   (In response to an OMB PART recommendation),SRA,"$274,917"
OASAM,"The Effectiveness of the Wage and Hour Division?s (WHD) Monitoring Strategy on Compliance in Low-Wage Industries - Purpose:  To evaluate the effectiveness of WHD's strategies in the garment industry and explore the potential usefulness of similar strategies in other low-wage industries and areas of focus.  The project will inform WHD?s decision-making relative to compliance strategies in its enforcement program, specifically across low-wage industries of similar structure and comparable characteristics; and enable WHD to develop appropriate related goals and measures.",Underway,Sep-08,,No                                   (In response to an OMB PART recommendation),MPR,"$274,609"
OASAM,"Legal Technology Unit Optimization and Base Budgeting - Purpose:  To conduct a strategic analysis of the Office of the Solicitor's (SOL) Legal Technology Unit functions and operations, and to determine the optimal operational structure, means of service delivery, and cost structure for SOL?s litigation and IT support services. The goal is to approach this evaluation as though SOL were building a zero-based budget, thus enabling strategic planning to guide SOL?s redesign of these critical functions.  The analysis will consider all factors, including budgetary resources, personnel, contractor support, service location, service supply chain, organizational structure, technological resources, customer requirements, etc.",Underway,Sep-08,,No,ERG,"$274,896"
OASAM,"Evaluation of Department of Labor Data Quality - Purpose:  To evaluate opportunities to improve the data quality of performance goals reported in the annual Performance and Accountability Report (PAR).  Evaluator will conduct an assessment of DOL data quality issues, evaluating the DOL data quality review process and findings, evaluating selected data sources from the PAR, identifying and reviewing alternative data sources, and making recommendations for specific improvements.",Underway,Sep-08,,No                                   (Will support OMB PART recommendations),ERG,"$274,998"
OASAM,"Process and Performance Analysis of the USERRA Investigative Program - Purpose:  To conduct an in-depth assessment of the Uniformed Services Employment and Reemployment Rights Act (USERRA) investigatory process, mapping each step, determining its cost and value added, and assessing possible alternatives to improve quality, effectiveness, efficiency and timeliness.",Underway,Sep-08,,No,ERG,"$399,996

($275,000 from CPPR)"
OASAM,"Federal Employees' Compensation Act (FECA) Impact Evaluation - Evaluate the effectiveness of FECA disability management.  What would be different in the absence of FECA interventions?  Which strategies have been successful?  How?  How do strategies interrelate?  TYPE:  Data and process analyses.  UNIT:  Program field offices; national program.  METHOD: interviews, data analysis, correlation of case management approaches to performance results. OBJECTIVE: Assess the determining factors and degree of impact of the FECA DM activity on program outcomes.",Underway,Oct-09,,No,SRA,"$475,488"
OLMS,"Labor-Management Reporting and Disclosure Program - To evaluate the technology employed for the Office of Labor Management Standards? electronic reporting and public disclosure system.  OLMS seeks assistance in evaluating the system in regard to the following:
? The software used for the electronic format LMRDA report forms, particularly the union annual reports forms, Forms LM-2, LM-3 and LM-4;
? The digital signature solution employed for electronic report filing and validation; and
? The accessibility of LMRDA report data and e.LORS system data to meet agency program needs.",Completed,Sep-07,,No,ERG,"$305,316"
OLMS,"Labor-Management Reporting and Disclosure Program - To conduct a review and evaluation of the Office of Labor-Management Standards' manual reporting and public disclosure system.  OLMS seeks assistance in evaluating the system in regard to the following:
? The work processes employed to convert paper-based report submissions into electronic files;
? Improvements in the business process that can be implemented to enhance/increase efficiency; and
? Suggestions for efficiency measures that can be used to track improvements in the process.",Completed,10/8/08,,No,"Mathematica Policy Research, Inc.","$280,055 "
OWCP,"Automated Telephone Caller Survey

To survey caller satisfaction with services provided through the automated Interactive Voice Response (IVR) system.  
Type:  automated survey  
Unit:  individual callers using the IVR system  
Method:  automated collection of responses at conclusion of call  
Objectives:  assess degree of satisfaction and identify system deficiencies",Underway,4/1/2009,,No,,
OWCP,"Improved Early Disability Management in FECA

To evaluate the operational performance gaps in the COP Nurse Intervention program.  
Type:  process analyses  
Unit:  program field offices, institutions/states  
Method: interviews, literature review, symposia, outcomes  
Objective:  identify best practices; improve program effectiveness; improve coordination with Federal employers",Completed,9/6/2006,,No,SRA,"$302,379"
OWCP,"Dual Tracking of FECA Quality Case Management and Vocational Rehabilitation

To review early evaluation and identification of cases for targeted and expedited vocational rehabilitation services; review case development flow and coordination between case-assigned field nurses and vocational rehabilitation; develop a logic model to describe DM in its entirety and identify key performance metrics as a basis for future evaluation of program impact.  
Type:  data and process analyses  
Unit:  program field offices; national program  
Method: interviews, procedural review, performance analysis  
Objective:  improve program effectiveness, potentially leveraging the automated system to support program performance; optimize disability resolutions and maximize cost effectiveness",Completed,10/8/2008,,No,SRA,"$306,000 "
OWCP,"Energy Program Customer Service Survey

Evaluate the level of satisfaction with program customer services.  
Type:  process review and results analysis  
Unit:  Energy Program district offices and Resource Centers, claimants.  
Method: review service delivery processes in program offices and Resource Centers; conduct customer satisfaction survey.  The survey vehicle is TBD.  
Objective:  measure the effectiveness program service delivery and of meeting customer needs; identify how to improve customer services",Underway,12/8/2008,,No,SYNOVATE ,"$53, 929"
OWCP,"FECA Impact Evaluation

Evaluate the effectiveness of FECA disability management.  What would be different in the absence of FECA interventions?  Which strategies have been successful?  How?  How do strategies interrelate?  
Type:  data and process analyses  
Unit:  Program field offices; national program  
Method: interviews, data analysis, correlation of case management approaches to performance results 
Objective: assess the determining factors and degree of impact of the FECA DM activity on program outcomes",Underway,10/1/09,,No,SRA,"$475,488"
,,,,,,,
,,,,,,,
,,,,,,,
